frame,timestamp,latency_ms,cpu_percent,memory_mb,detections
71549,74.33159854263067,11.535882949829102,49.1,113.91796875,2
71550,74.38159854337573,11.555910110473633,42.5,113.91796875,2
71551,74.43159854412079,11.752843856811523,34.4,113.91796875,2
71552,74.48159854486585,11.539697647094727,43.3,113.91796875,2
71553,74.5315985456109,11.048078536987305,21.0,113.91796875,2
71554,74.58159854635596,10.107994079589844,47.6,113.91796875,2
71555,74.63159854710102,9.523153305053711,33.3,113.91796875,2
71556,74.68159854784608,10.54239273071289,35.9,113.91796875,2
71557,74.73159854859114,9.02700424194336,23.3,113.91796875,2
71558,74.7815985493362,11.530399322509766,76.2,113.91796875,2
71559,74.83159855008125,11.04879379272461,46.5,113.91796875,2
71560,74.88159855082631,10.516643524169922,44.4,113.921875,2
71561,74.93159855157137,10.080814361572266,28.9,113.921875,2
71562,74.98159855231643,10.539531707763672,33.4,113.921875,2
71563,75.03159855306149,10.364055633544922,53.3,113.921875,2
71564,75.08159855380654,9.542226791381836,46.2,113.921875,2
71565,75.1315985545516,10.53166389465332,40.5,113.9921875,1
71566,75.18159855529666,10.214090347290039,26.3,113.9921875,1
71567,75.23159855604172,11.048555374145508,34.2,113.9921875,1
71568,75.28159855678678,10.531425476074219,37.8,113.9921875,1
71569,75.33159855753183,11.131763458251953,15.3,113.9921875,2
71570,75.38159855827689,9.328842163085938,35.7,113.9921875,1
71571,75.43159855902195,11.528491973876953,22.4,113.9921875,2
71572,75.48159855976701,8.530855178833008,45.3,113.9921875,1
71573,75.53159856051207,8.009910583496094,21.6,113.9921875,1
71574,75.58159856125712,10.540008544921875,24.2,113.9921875,1
71575,75.63159856200218,10.525941848754883,33.3,113.9921875,1
71576,75.68159856274724,8.522987365722656,28.8,113.9921875,2
71577,75.7315985634923,10.09821891784668,25.4,113.9921875,1
71578,75.78159856423736,7.010459899902344,28.6,113.9921875,1
71579,75.83159856498241,7.5225830078125,30.3,113.9921875,1
71580,75.88159856572747,8.543729782104492,40.8,113.9921875,1
71581,75.93159856647253,8.000612258911133,40.0,113.9921875,1
71582,75.98159856721759,8.527517318725586,33.3,113.9921875,1
71583,76.03159856796265,11.523246765136719,13.3,113.9921875,1
71584,76.0815985687077,11.53254508972168,29.2,113.9921875,1
71585,76.13159856945276,10.25700569152832,43.4,113.9921875,1
71586,76.18159857019782,10.101079940795898,54.5,113.9921875,1
71587,76.23159857094288,11.54637336730957,31.7,113.9921875,1
71588,76.28159857168794,11.541366577148438,30.0,113.9921875,1
71589,76.331598572433,13.03553581237793,33.7,113.9921875,1
71590,76.38159857317805,12.557506561279297,30.6,113.9921875,1
71591,76.43159857392311,8.000373840332031,40.7,113.9921875,1
71592,76.48159857466817,10.542154312133789,32.4,113.9921875,1
71593,76.53159857541323,9.524345397949219,37.8,113.9921875,1
71594,76.58159857615829,8.531808853149414,33.3,113.9921875,1
71595,76.63159857690334,10.10584831237793,34.9,113.99609375,1
71596,76.6815985776484,10.780096054077148,21.6,113.99609375,2
71597,76.73159857839346,9.54127311706543,33.3,113.99609375,1
71598,76.78159857913852,11.530160903930664,45.7,113.99609375,1
71599,76.83159857988358,10.540485382080078,28.0,113.99609375,1
71600,76.88159858062863,12.037038803100586,49.2,114.06640625,1
71601,76.93159858137369,12.549638748168945,13.0,114.06640625,2
71602,76.98159858211875,11.545419692993164,55.6,114.06640625,2
71603,77.03159858286381,10.547876358032227,100.0,114.06640625,3
71604,77.08159858360887,12.52293586730957,44.0,114.06640625,3
71605,77.13159858435392,11.219024658203125,38.9,114.06640625,2
71606,77.18159858509898,12.13836669921875,20.0,114.06640625,3
71607,77.23159858584404,12.655019760131836,32.4,114.06640625,3
71608,77.2815985865891,10.529279708862305,49.1,114.06640625,3
71609,77.33159858733416,11.117935180664062,2.1,114.06640625,2
71610,77.38159858807921,10.536432266235352,34.2,114.06640625,3
71611,77.43159858882427,13.538599014282227,33.3,114.06640625,3
71612,77.48159858956933,12.53056526184082,51.7,114.0859375,3
71613,77.53159859031439,11.531829833984375,23.2,114.140625,3
71614,77.58159859105945,10.518550872802734,28.4,114.140625,3
71615,77.6315985918045,12.527704238891602,34.1,114.140625,3
71616,77.68159859254956,13.540029525756836,28.3,114.1484375,3
71617,77.73159859329462,13.525247573852539,29.1,114.1484375,3
71618,77.78159859403968,9.53221321105957,50.0,114.1484375,3
71619,77.83159859478474,13.545989990234375,49.1,114.15625,3
71620,77.8815985955298,8.520126342773438,33.6,114.15625,3
71621,77.93159859627485,11.540651321411133,39.7,114.15625,3
71622,77.98159859701991,12.438535690307617,40.4,114.15625,3
71623,78.03159859776497,13.082265853881836,51.5,114.15625,3
71624,78.08159859851003,10.53166389465332,54.5,114.15625,4
71625,78.13159859925508,13.086557388305664,41.8,114.15625,3
71626,78.18159860000014,13.793706893920898,23.1,114.15625,3
71627,78.2315986007452,15.564441680908203,24.6,114.15625,3
71628,78.28159860149026,11.75379753112793,25.9,114.15625,3
71629,78.38159860298038,10.674476623535156,23.6,114.15625,3
71630,78.43159860372543,12.700796127319336,32.7,114.16015625,3
71631,78.43159860372543,14.709234237670898,29.4,114.16015625,3
71632,78.53159860521555,13.483285903930664,26.2,114.16015625,3
71633,78.58159860596061,11.724233627319336,33.8,114.16015625,3
71634,78.58159860596061,14.389991760253906,5.4,114.16015625,3
71635,78.68159860745072,13.725042343139648,23.9,114.16015625,3
71636,78.68159860745072,12.715339660644531,21.1,114.16015625,3
71637,78.73159860819578,11.815071105957031,28.6,114.16015625,3
71638,78.78159860894084,11.058807373046875,20.5,114.16015625,3
71639,78.8315986096859,11.54327392578125,46.2,114.16015625,3
71640,78.88159861043096,12.525796890258789,18.6,114.16015625,3
71641,78.93159861117601,8.539676666259766,26.0,114.16015625,3
71642,78.98159861192107,11.536121368408203,34.6,114.16015625,3
71643,79.03159861266613,8.473634719848633,33.9,114.16015625,3
71644,79.08159861341119,10.537862777709961,22.5,114.16015625,3
71645,79.13159861415625,8.530378341674805,18.5,114.16015625,3
71646,79.1815986149013,7.522106170654297,22.5,114.16015625,3
71647,79.23159861564636,7.209300994873047,45.0,114.16015625,3
71648,79.28159861639142,7.539033889770508,55.6,114.16015625,3
71649,79.33159861713648,7.524728775024414,25.4,114.16015625,3
71650,79.38159861788154,8.305072784423828,33.3,114.16015625,3
71651,79.4315986186266,7.523059844970703,50.0,114.16015625,3
71652,79.48159861937165,8.532285690307617,41.7,114.16015625,4
71653,79.53159862011671,10.52546501159668,37.8,114.16015625,2
71654,79.58159862086177,9.325742721557617,43.8,114.16015625,3
71655,79.63159862160683,10.07080078125,6.1,114.16015625,4
71656,79.68159862235188,9.049654006958008,31.1,114.16015625,3
71657,79.73159862309694,11.525154113769531,38.0,114.16015625,3
71658,79.781598623842,9.524822235107422,50.0,114.16015625,3
71659,79.83159862458706,10.042428970336914,44.4,114.16015625,3
71660,79.88159862533212,11.537790298461914,29.2,114.16015625,3
71661,79.93159862607718,10.530710220336914,31.2,114.16015625,3
71662,79.98159862682223,11.560678482055664,28.8,114.16015625,4
71663,80.03159862756729,11.195659637451172,35.9,114.16015625,3
71664,80.08159862831235,9.535551071166992,49.0,114.16015625,2
71665,80.13159862905741,11.911869049072266,33.3,114.1640625,3
71666,80.18159862980247,10.535001754760742,32.3,114.1640625,2
71667,80.23159863054752,9.53817367553711,12.0,114.1640625,2
71668,80.28159863129258,11.525869369506836,25.8,114.1640625,3
71669,80.33159863203764,10.709047317504883,51.4,114.1640625,3
71670,80.3815986327827,11.527776718139648,50.0,114.1640625,3
71671,80.43159863352776,10.542154312133789,56.2,114.23828125,2
71672,80.48159863427281,11.388540267944336,49.2,114.23828125,2
71673,80.53159863501787,11.832952499389648,27.8,114.23828125,2
71674,80.58159863576293,11.039972305297852,13.6,114.23828125,3
71675,80.63159863650799,10.103225708007812,66.7,114.23828125,3
71676,80.68159863725305,9.529829025268555,36.8,114.23828125,2
71677,80.7315986379981,10.010957717895508,37.3,114.23828125,3
71678,80.78159863874316,12.059211730957031,40.5,114.23828125,3
71679,80.83159863948822,11.533498764038086,49.3,114.23828125,3
71680,80.88159864023328,12.19034194946289,41.1,114.23828125,4
71681,80.93159864097834,10.530710220336914,20.0,114.31640625,3
71682,80.9815986417234,12.537002563476562,30.1,114.31640625,4
71683,81.03159864246845,12.564897537231445,21.1,114.31640625,4
71684,81.08159864321351,12.559890747070312,22.5,114.31640625,3
71685,81.13159864395857,11.553049087524414,29.6,114.31640625,3
71686,81.18159864470363,12.078046798706055,39.5,114.31640625,2
71687,81.23159864544868,13.064384460449219,43.2,114.31640625,3
71688,81.3315986469388,12.525320053100586,37.0,114.31640625,2
71689,81.38159864768386,13.035297393798828,31.9,114.31640625,3
71690,81.43159864842892,16.59393310546875,27.5,114.31640625,3
71691,81.48159864917397,12.571096420288086,29.3,114.31640625,2
71692,81.48159864917397,14.871597290039062,22.0,114.33984375,2
71693,81.58159865066409,11.771202087402344,26.8,114.33984375,3
71694,81.58159865066409,13.482809066772461,32.5,114.33984375,2
71695,81.63159865140915,14.85753059387207,25.5,114.33984375,2
71696,81.68159865215421,11.32655143737793,19.5,114.33984375,2
71697,81.78159865364432,13.706445693969727,21.7,114.33984375,2
71698,81.83159865438938,14.599800109863281,23.1,114.33984375,2
71699,81.83159865438938,12.122869491577148,33.3,114.33984375,3
71700,81.88159865513444,10.544061660766602,24.9,114.34375,2
71701,81.9315986558795,12.544631958007812,16.7,114.34375,2
71702,81.98159865662456,13.039827346801758,36.8,114.34375,3
71703,82.03159865736961,11.564970016479492,28.0,114.34375,3
71704,82.08159865811467,11.527538299560547,36.9,114.34375,2
71705,82.13159865885973,11.53564453125,50.0,114.34375,2
71706,82.18159865960479,10.522603988647461,28.0,114.34375,3
71707,82.23159866034985,11.353015899658203,29.3,114.34375,2
71708,82.2815986610949,8.529901504516602,37.7,114.34375,3
71709,82.33159866183996,8.491039276123047,61.9,114.34375,4
71710,82.38159866258502,9.354829788208008,66.7,114.34375,3
71711,82.43159866333008,9.166240692138672,43.3,114.34375,3
71712,82.48159866407514,12.037038803100586,47.8,114.34375,2
71713,82.5315986648202,10.026931762695312,32.1,114.34375,2
71714,82.58159866556525,10.538578033447266,48.1,114.34375,3
71715,82.63159866631031,10.544061660766602,38.6,114.34375,4
71716,82.68159866705537,11.036396026611328,38.2,114.34375,3
71717,82.73159866780043,11.053800582885742,32.4,114.34375,2
71718,82.78159866854548,10.520696640014648,17.9,114.34375,3
71719,82.83159866929054,9.540557861328125,100.0,114.34375,4
71720,82.8815986700356,11.519432067871094,35.0,114.34375,3
71721,82.93159867078066,11.53707504272461,33.3,114.34375,4
71722,82.98159867152572,11.536836624145508,34.4,114.34375,2
71723,83.03159867227077,11.542320251464844,20.5,114.34375,3
71724,83.08159867301583,11.533498764038086,36.2,114.34375,3
71725,83.13159867376089,11.038541793823242,31.2,114.34375,3
71726,83.18159867450595,9.539365768432617,27.5,114.34375,4
71727,83.231598675251,11.543512344360352,45.0,114.34375,4
71728,83.28159867599607,11.293888092041016,21.1,114.34375,3
71729,83.33159867674112,10.537385940551758,25.5,114.34375,2
71730,83.38159867748618,12.07423210144043,49.2,114.34375,3
71731,83.43159867823124,10.537385940551758,66.7,114.34375,2
71732,83.4815986789763,11.04283332824707,51.1,114.34375,2
71733,83.53159867972136,8.522748947143555,36.9,114.34375,3
71734,83.58159868046641,8.542537689208984,34.2,114.34375,3
71735,83.63159868121147,11.543750762939453,34.2,114.34765625,3
71736,83.68159868195653,13.047933578491211,46.0,114.34765625,3
71737,83.73159868270159,16.080379486083984,32.1,114.34765625,2
71738,83.78159868344665,12.531042098999023,56.7,114.34765625,3
71739,83.8315986841917,10.5438232421875,41.7,114.34765625,3
71740,83.88159868493676,12.265443801879883,32.1,114.34765625,3
71741,83.93159868568182,19.127368927001953,32.8,114.34765625,3
71742,84.03159868717194,15.439510345458984,25.8,114.34765625,2
71743,84.03159868717194,15.574455261230469,19.7,114.34765625,4
71744,84.081598687917,13.536930084228516,21.1,114.34765625,4
71745,84.13159868866205,16.429424285888672,24.6,114.34765625,2
71746,84.18159868940711,12.716054916381836,24.6,114.34765625,2
71747,84.28159869089723,13.425827026367188,26.2,114.36328125,3
71748,84.28159869089723,12.638330459594727,29.7,114.36328125,2
71749,84.33159869164228,13.556957244873047,18.6,114.36328125,3
71750,84.38159869238734,12.570858001708984,27.7,114.36328125,3
71751,84.4315986931324,9.539365768432617,24.1,114.36328125,4
71752,84.48159869387746,12.5579833984375,37.0,114.36328125,4
71753,84.53159869462252,11.537790298461914,29.4,114.4296875,2
71754,84.58159869536757,11.778831481933594,25.3,114.4296875,2
71755,84.63159869611263,12.056112289428711,42.5,114.4296875,2
71756,84.68159869685769,9.083032608032227,41.7,114.4296875,3
71757,84.73159869760275,8.539915084838867,50.0,114.4296875,3
71758,84.7815986983478,8.379697799682617,25.0,114.4296875,3
71759,84.83159869909286,7.53474235534668,41.2,114.4296875,5
71760,84.88159869983792,7.206201553344727,37.1,114.4296875,6
71761,84.93159870058298,7.544755935668945,57.9,114.4296875,6
71762,84.98159870132804,8.011817932128906,40.1,114.4296875,4
71763,85.0315987020731,10.648250579833984,29.8,114.4296875,3
71764,85.08159870281816,9.522438049316406,21.1,114.4296875,2
71765,85.13159870356321,8.522748947143555,19.5,114.4296875,2
71766,85.18159870430827,11.532306671142578,35.3,114.4375,2
71767,85.23159870505333,9.437799453735352,45.5,114.4375,3
71768,85.28159870579839,10.520458221435547,36.0,114.4375,2
71769,85.33159870654345,11.516571044921875,61.1,114.4375,3
71770,85.3815987072885,9.52291488647461,43.6,114.44140625,3
71771,85.43159870803356,11.536836624145508,37.9,114.44921875,3
71772,85.48159870877862,11.515140533447266,40.5,114.44921875,3
71773,85.53159870952368,10.972023010253906,36.4,114.44921875,4
71774,85.58159871026874,10.523319244384766,47.5,114.44921875,3
71775,85.6315987110138,9.52768325805664,45.5,114.44921875,3
71776,85.68159871175885,11.551618576049805,35.5,114.47265625,3
71777,85.73159871250391,9.024381637573242,37.8,114.47265625,3
71778,85.78159871324897,12.529850006103516,32.6,114.47265625,3
71779,85.83159871399403,11.532068252563477,27.0,114.47265625,2
71780,85.88159871473908,8.52513313293457,38.0,114.47265625,3
71781,85.93159871548414,14.564037322998047,46.3,114.47265625,2
71782,85.9815987162292,10.535240173339844,50.0,114.47265625,2
71783,86.03159871697426,11.535406112670898,35.5,114.47265625,2
71784,86.08159871771932,10.53166389465332,41.7,114.47265625,1
71785,86.13159871846437,12.305498123168945,38.8,114.47265625,1
71786,86.18159871920943,10.420560836791992,26.8,114.47265625,1
71787,86.23159871995449,11.552810668945312,48.6,114.47265625,1
71788,86.28159872069955,12.038469314575195,33.3,114.47265625,1
71789,86.3315987214446,15.409469604492188,33.3,114.47265625,2
71790,86.43159872293472,9.530067443847656,30.1,114.47265625,1
71791,86.43159872293472,15.060663223266602,22.5,114.47265625,1
71792,86.53159872442484,13.137102127075195,28.7,114.47265625,1
71793,86.53159872442484,10.565996170043945,30.8,114.47265625,1
71794,86.63159872591496,13.556241989135742,31.8,114.47265625,1
71795,86.63159872591496,14.575004577636719,34.7,114.47265625,1
71796,86.73159872740507,12.042045593261719,28.2,114.47265625,1
71797,86.78159872815013,16.101598739624023,29.6,114.47265625,1
71798,86.83159872889519,12.536048889160156,26.1,114.47265625,2
71799,86.88159872964025,12.254953384399414,28.1,114.47265625,1
71800,86.88159872964025,10.631799697875977,33.9,114.47265625,1
71801,86.98159873113036,11.596441268920898,29.4,114.47265625,2
71802,86.98159873113036,15.639305114746094,30.9,114.47265625,1
71803,87.08159873262048,10.722160339355469,25.9,114.47265625,2
71804,87.08159873262048,11.755228042602539,24.2,114.47265625,3
71805,87.13159873336554,11.94000244140625,24.1,114.4765625,2
71806,87.1815987341106,13.300180435180664,20.5,114.4765625,2
71807,87.23159873485565,10.457277297973633,31.4,114.4765625,2
71808,87.28159873560071,13.120651245117188,11.3,114.4765625,3
71809,87.33159873634577,14.071464538574219,27.1,114.4765625,1
71810,87.38159873709083,11.515378952026367,45.1,114.4765625,3
71811,87.43159873783588,13.567209243774414,25.7,114.4765625,2
71812,87.48159873858094,13.109207153320312,39.6,114.4765625,3
71813,87.531598739326,11.542081832885742,48.0,114.4765625,4
71814,87.58159874007106,10.532379150390625,25.0,114.4765625,3
71815,87.63159874081612,12.055158615112305,33.0,114.4765625,4
71816,87.68159874156117,10.267972946166992,23.2,114.4765625,3
71817,87.73159874230623,9.532928466796875,46.7,114.4765625,3
71818,87.78159874305129,8.54182243347168,40.0,114.4765625,2
71819,87.83159874379635,7.528781890869141,21.7,114.4765625,2
71820,87.8815987445414,9.528398513793945,28.5,114.4765625,4
71821,87.93159874528646,10.159492492675781,48.3,114.4765625,3
71822,87.98159874603152,9.105443954467773,26.7,114.4765625,3
71823,88.03159874677658,9.529352188110352,28.6,114.4765625,3
71824,88.08159874752164,9.694337844848633,31.8,114.4765625,3
71825,88.1315987482667,9.522199630737305,27.8,114.4765625,3
71826,88.18159874901175,12.273311614990234,33.6,114.4765625,4
71827,88.23159874975681,11.536598205566406,37.9,114.4765625,2
71828,88.28159875050187,10.530233383178711,46.6,114.4765625,1
71829,88.33159875124693,12.543201446533203,43.6,114.4765625,2
71830,88.38159875199199,10.524988174438477,22.2,114.4765625,4
71831,88.43159875273705,11.517763137817383,13.6,114.4765625,2
71832,88.4815987534821,11.881828308105469,63.0,114.4765625,3
71833,88.53159875422716,10.518550872802734,33.0,114.4765625,3
71834,88.58159875497222,12.243270874023438,22.9,114.4765625,4
71835,88.63159875571728,10.532855987548828,25.5,114.4765625,2
71836,88.68159875646234,10.280847549438477,22.2,114.4765625,1
71837,88.7315987572074,11.518716812133789,16.7,114.4765625,1
71838,88.78159875795245,11.002540588378906,44.8,114.4765625,2
71839,88.83159875869751,10.545969009399414,34.8,114.4765625,2
71840,88.88159875944257,11.53111457824707,53.8,114.48046875,3
71841,88.93159876018763,11.542320251464844,54.2,114.48046875,3
71842,88.98159876093268,11.022329330444336,35.7,114.48046875,3
71843,89.03159876167774,11.522769927978516,36.8,114.48046875,4
71844,89.0815987624228,12.052536010742188,29.6,114.48046875,4
71845,89.13159876316786,10.52403450012207,87.0,114.48046875,4
71846,89.18159876391292,11.536598205566406,28.6,114.48046875,5
71847,89.23159876465797,12.520074844360352,38.9,114.48046875,3
71848,89.28159876540303,10.529518127441406,36.4,114.48046875,3
71849,89.33159876614809,10.522127151489258,37.4,114.48046875,3
71850,89.38159876689315,11.04426383972168,32.8,114.48046875,2
71851,89.4315987676382,11.529922485351562,29.3,114.48046875,2
71852,89.48159876838326,12.067794799804688,51.2,114.4140625,2
71853,89.53159876912832,12.05897331237793,13.8,114.4140625,2
71854,89.58159876987338,10.53619384765625,21.1,114.4140625,2
71855,89.63159877061844,12.540102005004883,30.3,114.4140625,3
71856,89.6815987713635,12.537717819213867,44.0,114.4140625,2
71857,89.73159877210855,12.640953063964844,42.7,114.4140625,2
71858,89.78159877285361,10.544300079345703,45.4,114.4140625,3
71859,89.83159877359867,12.541055679321289,31.0,114.4140625,2
71860,89.88159877434373,11.531829833984375,35.7,114.4140625,2
71861,89.93159877508879,10.528087615966797,33.6,114.4140625,3
71862,89.98159877583385,13.476371765136719,26.4,114.4140625,2
71863,90.0315987765789,15.271186828613281,32.9,114.4140625,3
71864,90.13159877806902,11.57999038696289,23.7,114.4140625,3
71865,90.13159877806902,13.834714889526367,23.4,114.4140625,3
71866,90.18159877881408,13.787269592285156,24.0,114.4140625,5
71867,90.2815987803042,12.746572494506836,28.9,114.4140625,2
71868,90.2815987803042,12.10474967956543,28.7,114.4140625,3
71869,90.33159878104925,14.561653137207031,33.3,114.4140625,4
71870,90.43159878253937,14.553546905517578,25.8,114.4140625,3
71871,90.43159878253937,13.083219528198242,25.4,114.4140625,2
71872,90.53159878402948,11.555194854736328,25.8,114.4140625,2
71873,90.53159878402948,12.534618377685547,20.6,114.4140625,3
71874,90.58159878477454,10.546445846557617,34.6,114.41796875,3
71875,90.6315987855196,10.540008544921875,28.4,114.41796875,4
71876,90.68159878626466,9.540319442749023,44.3,114.41796875,4
71877,90.73159878700972,13.083934783935547,34.4,114.41796875,3
71878,90.78159878775477,11.53421401977539,29.7,114.41796875,3
71879,90.83159878849983,13.043642044067383,34.3,114.41796875,3
71880,90.88159878924489,11.539220809936523,34.6,114.41796875,5
71881,90.93159878998995,11.536836624145508,24.1,114.4375,4
71882,90.981598790735,11.53254508972168,66.7,114.44140625,5
71883,91.03159879148006,14.064788818359375,32.0,114.44140625,4
71884,91.08159879222512,11.550188064575195,32.1,114.44140625,3
71885,91.13159879297018,11.038780212402344,62.5,114.44140625,3
71886,91.18159879371524,11.544466018676758,40.6,114.44140625,3
71887,91.2315987944603,12.533903121948242,54.8,114.44140625,4
71888,91.28159879520535,12.546777725219727,44.4,114.44140625,4
71889,91.33159879595041,12.53199577331543,47.9,114.44140625,3
71890,91.38159879669547,10.54072380065918,52.0,114.44140625,3
71891,91.43159879744053,11.530399322509766,50.6,114.44140625,3
71892,91.48159879818559,11.541128158569336,49.6,114.44140625,4
71893,91.53159879893064,12.543201446533203,100.0,114.44140625,4
71894,91.5815987996757,12.061834335327148,60.7,114.44140625,5
71895,91.63159880042076,11.04426383972168,56.5,114.44140625,5
71896,91.68159880116582,10.538339614868164,46.2,114.44140625,5
71897,91.73159880191088,12.542486190795898,29.1,114.44140625,4
71898,91.78159880265594,10.348796844482422,44.9,114.44140625,4
71899,91.831598803401,10.543107986450195,42.4,114.44140625,4
71900,91.88159880414605,10.535240173339844,48.8,114.44140625,4
71901,91.93159880489111,14.076948165893555,56.6,114.44140625,3
71902,91.98159880563617,10.553598403930664,25.0,114.44140625,3
71903,92.03159880638123,12.540817260742188,34.9,114.44140625,4
71904,92.08159880712628,10.547876358032227,51.6,114.44140625,4
71905,92.13159880787134,15.560388565063477,14.3,114.5234375,5
71906,92.1815988086164,18.573284149169922,39.4,114.5234375,3
71907,92.28159881010652,15.626192092895508,29.6,114.52734375,4
71908,92.38159881159663,10.787487030029297,27.9,114.52734375,3
71909,92.38159881159663,14.571189880371094,24.7,114.52734375,4
71910,92.38159881159663,13.80300521850586,23.8,114.52734375,4
71911,92.43159881234169,12.7716064453125,22.2,114.52734375,3
71912,92.48159881308675,17.926454544067383,21.1,114.52734375,4
71913,92.5315988138318,13.43226432800293,20.7,114.52734375,3
71914,92.58159881457686,16.40796661376953,34.1,114.52734375,4
71915,92.68159881606698,14.271259307861328,32.2,114.52734375,4
71916,92.68159881606698,14.684915542602539,29.5,114.52734375,3
71917,92.7815988175571,14.068603515625,33.3,114.52734375,4
71918,92.7815988175571,12.05754280090332,27.2,114.52734375,3
71919,92.83159881830215,12.938261032104492,30.7,114.52734375,3
71920,92.88159881904721,10.539531707763672,57.1,114.52734375,3
71921,92.93159881979227,11.540412902832031,53.8,114.52734375,3
71922,92.98159882053733,10.03122329711914,29.7,114.52734375,4
71923,93.03159882128239,12.274503707885742,35.6,114.52734375,3
71924,93.08159882202744,11.312246322631836,37.5,114.52734375,3
71925,93.1315988227725,11.05356216430664,44.6,114.52734375,3
71926,93.18159882351756,13.190984725952148,46.9,114.52734375,3
71927,93.23159882426262,11.522531509399414,39.9,114.52734375,3
71928,93.28159882500768,12.553215026855469,35.2,114.52734375,2
71929,93.33159882575274,11.535406112670898,31.5,114.52734375,3
71930,93.3815988264978,11.204004287719727,20.9,114.52734375,3
71931,93.43159882724285,9.53531265258789,25.0,114.52734375,3
71932,93.48159882798791,9.533882141113281,35.1,114.52734375,3
71933,93.53159882873297,10.517597198486328,42.9,114.52734375,2
71934,93.58159882947803,10.522603988647461,32.6,114.52734375,2
71935,93.63159883022308,10.482549667358398,17.2,114.52734375,1
71936,93.68159883096814,10.540485382080078,7.7,114.52734375,2
71937,93.7315988317132,8.085250854492188,18.0,114.52734375,1
71938,93.78159883245826,13.070106506347656,27.6,114.52734375,1
71939,93.83159883320332,8.029937744140625,18.2,114.52734375,1
71940,93.88159883394837,8.537530899047852,29.6,114.52734375,1
71941,93.93159883469343,8.523702621459961,26.1,114.52734375,1
71942,93.98159883543849,10.527372360229492,31.1,114.53125,1
71943,94.03159883618355,9.53817367553711,29.3,114.65625,1
71944,94.0815988369286,11.530637741088867,29.8,114.65625,1
71945,94.13159883767366,12.538671493530273,31.8,114.65625,1
71946,94.18159883841872,10.524749755859375,53.5,114.65625,1
71947,94.23159883916378,10.537147521972656,58.1,114.65625,1
71948,94.28159883990884,9.526252746582031,40.7,114.65625,1
71949,94.3315988406539,11.528491973876953,28.8,114.65625,1
71950,94.38159884139895,11.061906814575195,15.4,114.65625,1
71951,94.43159884214401,10.532855987548828,47.1,114.65625,1
71952,94.48159884288907,9.536504745483398,15.0,114.65625,1
71953,94.53159884363413,10.529518127441406,28.4,114.65625,1
71954,94.58159884437919,7.536888122558594,31.6,114.65625,1
71955,94.63159884512424,12.047529220581055,44.7,114.65625,1
71956,94.6815988458693,10.534048080444336,36.4,114.6640625,1
71957,94.73159884661436,14.064788818359375,36.4,114.6640625,1
71958,94.78159884735942,10.542631149291992,37.1,114.6640625,1
71959,94.83159884810448,10.710954666137695,6.3,114.6640625,1
71960,94.88159884884953,11.689424514770508,18.4,114.6640625,1
71961,94.9315988495946,11.54780387878418,33.3,114.6640625,1
71962,94.98159885033965,9.521722793579102,38.1,114.6640625,1
71963,95.03159885108471,10.059833526611328,30.4,114.6640625,1
71964,95.08159885182977,11.522293090820312,27.4,114.6640625,1
71965,95.13159885257483,11.542558670043945,35.9,114.6640625,1
71966,95.18159885331988,10.550260543823242,35.1,114.6640625,1
71967,95.23159885406494,12.074708938598633,60.7,114.6640625,1
71968,95.28159885481,10.546684265136719,13.8,114.6640625,1
71969,95.33159885555506,10.538578033447266,35.1,114.6640625,1
71970,95.38159885630012,9.541511535644531,46.7,114.6640625,1
71971,95.43159885704517,10.540485382080078,48.5,114.6640625,1
71972,95.48159885779023,10.194063186645508,40.2,114.6640625,1
71973,95.53159885853529,10.54072380065918,36.7,114.6640625,1
71974,95.58159885928035,10.520458221435547,21.2,114.6640625,1
71975,95.6315988600254,11.043310165405273,38.1,114.6640625,1
71976,95.68159886077046,11.536598205566406,30.6,114.6640625,1
71977,95.73159886151552,11.535882949829102,25.0,114.6640625,1
71978,95.78159886226058,9.526252746582031,37.4,114.66796875,1
71979,95.83159886300564,11.056661605834961,39.2,114.66796875,1
71980,95.8815988637507,11.536121368408203,38.9,114.66796875,1
71981,95.93159886449575,11.56163215637207,45.0,114.66796875,1
71982,95.98159886524081,9.546041488647461,38.5,114.66796875,2
71983,96.03159886598587,11.056184768676758,34.0,114.66796875,1
71984,96.08159886673093,10.548830032348633,53.3,114.66796875,1
71985,96.13159886747599,11.539459228515625,43.2,114.66796875,1
71986,96.18159886822104,10.552644729614258,39.4,114.66796875,1
71987,96.2315988689661,11.528491973876953,45.6,114.66796875,1
71988,96.28159886971116,12.533187866210938,48.4,114.66796875,1
71989,96.33159887045622,10.53166389465332,20.8,114.66796875,1
71990,96.38159887120128,10.522127151489258,36.1,114.66796875,1
71991,96.43159887194633,11.543035507202148,47.2,114.66796875,1
71992,96.4815988726914,10.282754898071289,42.4,114.66796875,1
71993,96.53159887343645,11.541604995727539,52.8,114.66796875,1
71994,96.58159887418151,9.539604187011719,41.9,114.66796875,1
71995,96.63159887492657,11.539697647094727,40.0,114.66796875,1
71996,96.68159887567163,8.527278900146484,36.6,114.66796875,1
71997,96.73159887641668,12.062549591064453,34.6,114.66796875,1
71998,96.78159887716174,11.945247650146484,39.5,114.66796875,1
71999,96.8315988779068,9.534358978271484,27.7,114.66796875,1
72000,96.88159887865186,11.54017448425293,35.7,114.66796875,1
72001,96.93159887939692,11.542320251464844,31.0,114.66796875,1
